campaign,format,asset_type,path,width,height
14-observatoire,instagram-story,svg,marketing/social-visuals/instagram/story/svg/14-observatoire.svg,1080,1920
14-observatoire,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/14-observatoire.jpg,1080,1920
14-observatoire,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/14-observatoire.svg,1080,1920
14-observatoire,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/14-observatoire.jpg,1200,630
14-observatoire,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/14-observatoire.svg,1200,630
14-observatoire,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/14-observatoire.jpg,1200,627
14-observatoire,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/14-observatoire.svg,1200,627
14-observatoire,x-post,jpg,marketing/social-visuals/x/post/jpg/14-observatoire.jpg,1600,900
14-observatoire,x-post,svg,marketing/social-visuals/x/post/svg/14-observatoire.svg,1600,900
14-observatoire,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/14-observatoire.jpg,1080,1920
14-observatoire,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/14-observatoire.svg,1080,1920
14-observatoire,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/14-observatoire.jpg,1080,1080
14-observatoire,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/14-observatoire.svg,1080,1080
14-observatoire,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/14-observatoire.jpg,1080,1920
14-observatoire,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/14-observatoire.svg,1080,1920
14-observatoire,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/14-observatoire/jpg/slide-01.jpg,1080,1080
14-observatoire,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/14-observatoire/svg/slide-01.svg,1080,1080
14-observatoire,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/14-observatoire/jpg/slide-02.jpg,1080,1080
14-observatoire,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/14-observatoire/svg/slide-02.svg,1080,1080
14-observatoire,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/14-observatoire/jpg/slide-03.jpg,1080,1080
14-observatoire,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/14-observatoire/svg/slide-03.svg,1080,1080
15-methode-tvf,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/15-methode-tvf.jpg,1080,1080
15-methode-tvf,instagram-post,svg,marketing/social-visuals/instagram/post/svg/15-methode-tvf.svg,1080,1080
15-methode-tvf,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/15-methode-tvf.jpg,1080,1920
15-methode-tvf,instagram-story,svg,marketing/social-visuals/instagram/story/svg/15-methode-tvf.svg,1080,1920
15-methode-tvf,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/15-methode-tvf.jpg,1080,1920
15-methode-tvf,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/15-methode-tvf.svg,1080,1920
15-methode-tvf,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/15-methode-tvf.jpg,1200,630
15-methode-tvf,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/15-methode-tvf.svg,1200,630
15-methode-tvf,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/15-methode-tvf.jpg,1200,627
15-methode-tvf,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/15-methode-tvf.svg,1200,627
15-methode-tvf,x-post,jpg,marketing/social-visuals/x/post/jpg/15-methode-tvf.jpg,1600,900
15-methode-tvf,x-post,svg,marketing/social-visuals/x/post/svg/15-methode-tvf.svg,1600,900
15-methode-tvf,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/15-methode-tvf.jpg,1080,1920
15-methode-tvf,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/15-methode-tvf.svg,1080,1920
15-methode-tvf,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/15-methode-tvf.jpg,1080,1080
15-methode-tvf,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/15-methode-tvf.svg,1080,1080
15-methode-tvf,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/15-methode-tvf.jpg,1080,1920
15-methode-tvf,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/15-methode-tvf.svg,1080,1920
15-methode-tvf,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/15-methode-tvf/jpg/slide-01.jpg,1080,1080
15-methode-tvf,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/15-methode-tvf/svg/slide-01.svg,1080,1080
15-methode-tvf,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/15-methode-tvf/jpg/slide-02.jpg,1080,1080
15-methode-tvf,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/15-methode-tvf/svg/slide-02.svg,1080,1080
15-methode-tvf,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/15-methode-tvf/jpg/slide-03.jpg,1080,1080
15-methode-tvf,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/15-methode-tvf/svg/slide-03.svg,1080,1080
16-financer-projets,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/16-financer-projets.jpg,1080,1080
16-financer-projets,instagram-post,svg,marketing/social-visuals/instagram/post/svg/16-financer-projets.svg,1080,1080
16-financer-projets,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/16-financer-projets.jpg,1080,1920
16-financer-projets,instagram-story,svg,marketing/social-visuals/instagram/story/svg/16-financer-projets.svg,1080,1920
16-financer-projets,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/16-financer-projets.jpg,1080,1920
16-financer-projets,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/16-financer-projets.svg,1080,1920
16-financer-projets,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/16-financer-projets.jpg,1200,630
16-financer-projets,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/16-financer-projets.svg,1200,630
16-financer-projets,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/16-financer-projets.jpg,1200,627
16-financer-projets,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/16-financer-projets.svg,1200,627
16-financer-projets,x-post,jpg,marketing/social-visuals/x/post/jpg/16-financer-projets.jpg,1600,900
16-financer-projets,x-post,svg,marketing/social-visuals/x/post/svg/16-financer-projets.svg,1600,900
16-financer-projets,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/16-financer-projets.jpg,1080,1920
16-financer-projets,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/16-financer-projets.svg,1080,1920
16-financer-projets,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/16-financer-projets.jpg,1080,1080
16-financer-projets,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/16-financer-projets.svg,1080,1080
16-financer-projets,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/16-financer-projets.jpg,1080,1920
16-financer-projets,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/16-financer-projets.svg,1080,1920
16-financer-projets,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/16-financer-projets/jpg/slide-01.jpg,1080,1080
16-financer-projets,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/16-financer-projets/svg/slide-01.svg,1080,1080
16-financer-projets,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/16-financer-projets/jpg/slide-02.jpg,1080,1080
16-financer-projets,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/16-financer-projets/svg/slide-02.svg,1080,1080
16-financer-projets,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/16-financer-projets/jpg/slide-03.jpg,1080,1080
16-financer-projets,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/16-financer-projets/svg/slide-03.svg,1080,1080
17-documents-conventions,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/17-documents-conventions.jpg,1080,1080
17-documents-conventions,instagram-post,svg,marketing/social-visuals/instagram/post/svg/17-documents-conventions.svg,1080,1080
17-documents-conventions,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/17-documents-conventions.jpg,1080,1920
17-documents-conventions,instagram-story,svg,marketing/social-visuals/instagram/story/svg/17-documents-conventions.svg,1080,1920
17-documents-conventions,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/17-documents-conventions.jpg,1080,1920
17-documents-conventions,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/17-documents-conventions.svg,1080,1920
17-documents-conventions,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/17-documents-conventions.jpg,1200,630
17-documents-conventions,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/17-documents-conventions.svg,1200,630
17-documents-conventions,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/17-documents-conventions.jpg,1200,627
17-documents-conventions,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/17-documents-conventions.svg,1200,627
17-documents-conventions,x-post,jpg,marketing/social-visuals/x/post/jpg/17-documents-conventions.jpg,1600,900
17-documents-conventions,x-post,svg,marketing/social-visuals/x/post/svg/17-documents-conventions.svg,1600,900
17-documents-conventions,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/17-documents-conventions.jpg,1080,1920
17-documents-conventions,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/17-documents-conventions.svg,1080,1920
17-documents-conventions,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/17-documents-conventions.jpg,1080,1080
17-documents-conventions,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/17-documents-conventions.svg,1080,1080
17-documents-conventions,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/17-documents-conventions.jpg,1080,1920
17-documents-conventions,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/17-documents-conventions.svg,1080,1920
17-documents-conventions,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/17-documents-conventions/jpg/slide-01.jpg,1080,1080
17-documents-conventions,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/17-documents-conventions/svg/slide-01.svg,1080,1080
17-documents-conventions,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/17-documents-conventions/jpg/slide-02.jpg,1080,1080
17-documents-conventions,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/17-documents-conventions/svg/slide-02.svg,1080,1080
17-documents-conventions,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/17-documents-conventions/jpg/slide-03.jpg,1080,1080
17-documents-conventions,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/17-documents-conventions/svg/slide-03.svg,1080,1080
18-antennes-locales,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/18-antennes-locales.jpg,1080,1080
18-antennes-locales,instagram-post,svg,marketing/social-visuals/instagram/post/svg/18-antennes-locales.svg,1080,1080
18-antennes-locales,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/18-antennes-locales.jpg,1080,1920
18-antennes-locales,instagram-story,svg,marketing/social-visuals/instagram/story/svg/18-antennes-locales.svg,1080,1920
18-antennes-locales,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/18-antennes-locales.jpg,1080,1920
18-antennes-locales,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/18-antennes-locales.svg,1080,1920
18-antennes-locales,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/18-antennes-locales.jpg,1200,630
18-antennes-locales,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/18-antennes-locales.svg,1200,630
18-antennes-locales,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/18-antennes-locales.jpg,1200,627
18-antennes-locales,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/18-antennes-locales.svg,1200,627
18-antennes-locales,x-post,jpg,marketing/social-visuals/x/post/jpg/18-antennes-locales.jpg,1600,900
18-antennes-locales,x-post,svg,marketing/social-visuals/x/post/svg/18-antennes-locales.svg,1600,900
18-antennes-locales,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/18-antennes-locales.jpg,1080,1920
18-antennes-locales,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/18-antennes-locales.svg,1080,1920
18-antennes-locales,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/18-antennes-locales.jpg,1080,1080
18-antennes-locales,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/18-antennes-locales.svg,1080,1080
18-antennes-locales,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/18-antennes-locales.jpg,1080,1920
18-antennes-locales,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/18-antennes-locales.svg,1080,1920
18-antennes-locales,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/18-antennes-locales/jpg/slide-01.jpg,1080,1080
18-antennes-locales,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/18-antennes-locales/svg/slide-01.svg,1080,1080
18-antennes-locales,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/18-antennes-locales/jpg/slide-02.jpg,1080,1080
18-antennes-locales,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/18-antennes-locales/svg/slide-02.svg,1080,1080
18-antennes-locales,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/18-antennes-locales/jpg/slide-03.jpg,1080,1080
18-antennes-locales,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/18-antennes-locales/svg/slide-03.svg,1080,1080
19-vision-2035,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/19-vision-2035.jpg,1080,1080
19-vision-2035,instagram-post,svg,marketing/social-visuals/instagram/post/svg/19-vision-2035.svg,1080,1080
19-vision-2035,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/19-vision-2035.jpg,1080,1920
19-vision-2035,instagram-story,svg,marketing/social-visuals/instagram/story/svg/19-vision-2035.svg,1080,1920
19-vision-2035,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/19-vision-2035.jpg,1080,1920
19-vision-2035,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/19-vision-2035.svg,1080,1920
19-vision-2035,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/19-vision-2035.jpg,1200,630
19-vision-2035,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/19-vision-2035.svg,1200,630
19-vision-2035,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/19-vision-2035.jpg,1200,627
19-vision-2035,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/19-vision-2035.svg,1200,627
19-vision-2035,x-post,jpg,marketing/social-visuals/x/post/jpg/19-vision-2035.jpg,1600,900
19-vision-2035,x-post,svg,marketing/social-visuals/x/post/svg/19-vision-2035.svg,1600,900
19-vision-2035,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/19-vision-2035.jpg,1080,1920
19-vision-2035,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/19-vision-2035.svg,1080,1920
19-vision-2035,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/19-vision-2035.jpg,1080,1080
19-vision-2035,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/19-vision-2035.svg,1080,1080
19-vision-2035,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/19-vision-2035.jpg,1080,1920
19-vision-2035,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/19-vision-2035.svg,1080,1920
19-vision-2035,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/19-vision-2035/jpg/slide-01.jpg,1080,1080
19-vision-2035,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/19-vision-2035/svg/slide-01.svg,1080,1080
19-vision-2035,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/19-vision-2035/jpg/slide-02.jpg,1080,1080
19-vision-2035,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/19-vision-2035/svg/slide-02.svg,1080,1080
19-vision-2035,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/19-vision-2035/jpg/slide-03.jpg,1080,1080
19-vision-2035,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/19-vision-2035/svg/slide-03.svg,1080,1080
20-appel-general,instagram-post,jpg,marketing/social-visuals/instagram/post/jpg/20-appel-general.jpg,1080,1080
20-appel-general,instagram-post,svg,marketing/social-visuals/instagram/post/svg/20-appel-general.svg,1080,1080
20-appel-general,instagram-story,jpg,marketing/social-visuals/instagram/story/jpg/20-appel-general.jpg,1080,1920
20-appel-general,instagram-story,svg,marketing/social-visuals/instagram/story/svg/20-appel-general.svg,1080,1920
20-appel-general,instagram-reel-cover,jpg,marketing/social-visuals/instagram/reel-cover/jpg/20-appel-general.jpg,1080,1920
20-appel-general,instagram-reel-cover,svg,marketing/social-visuals/instagram/reel-cover/svg/20-appel-general.svg,1080,1920
20-appel-general,facebook-feed,jpg,marketing/social-visuals/facebook/feed/jpg/20-appel-general.jpg,1200,630
20-appel-general,facebook-feed,svg,marketing/social-visuals/facebook/feed/svg/20-appel-general.svg,1200,630
20-appel-general,linkedin-feed,jpg,marketing/social-visuals/linkedin/feed/jpg/20-appel-general.jpg,1200,627
20-appel-general,linkedin-feed,svg,marketing/social-visuals/linkedin/feed/svg/20-appel-general.svg,1200,627
20-appel-general,x-post,jpg,marketing/social-visuals/x/post/jpg/20-appel-general.jpg,1600,900
20-appel-general,x-post,svg,marketing/social-visuals/x/post/svg/20-appel-general.svg,1600,900
20-appel-general,tiktok-cover,jpg,marketing/social-visuals/tiktok/cover/jpg/20-appel-general.jpg,1080,1920
20-appel-general,tiktok-cover,svg,marketing/social-visuals/tiktok/cover/svg/20-appel-general.svg,1080,1920
20-appel-general,meta-ads-square,jpg,marketing/social-visuals/meta-ads/square/jpg/20-appel-general.jpg,1080,1080
20-appel-general,meta-ads-square,svg,marketing/social-visuals/meta-ads/square/svg/20-appel-general.svg,1080,1080
20-appel-general,meta-ads-story,jpg,marketing/social-visuals/meta-ads/story/jpg/20-appel-general.jpg,1080,1920
20-appel-general,meta-ads-story,svg,marketing/social-visuals/meta-ads/story/svg/20-appel-general.svg,1080,1920
20-appel-general,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/20-appel-general/jpg/slide-01.jpg,1080,1080
20-appel-general,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/20-appel-general/svg/slide-01.svg,1080,1080
20-appel-general,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/20-appel-general/jpg/slide-02.jpg,1080,1080
20-appel-general,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/20-appel-general/svg/slide-02.svg,1080,1080
20-appel-general,instagram-carousel,jpg,marketing/social-visuals/instagram/carousel/20-appel-general/jpg/slide-03.jpg,1080,1080
20-appel-general,instagram-carousel,svg,marketing/social-visuals/instagram/carousel/20-appel-general/svg/slide-03.svg,1080,1080
